COUNTTIME,6005,6006,6007,6008,6009,6010,6011,6012,6013,6014,6015,6016,6017,6019,6020,6021,6022,6023,6024,6025,6026
2018/6/1 19:00,27.19999999,26.10833333,26.48333333,24.79999999,26.44166666,24.4,25.2,24.54166666,26.7,25.65833333,25.39999999,25.09166666,24.96666666,26.44166666,26.55833333,26.73333333,25.225,26.10833333,26.78333333,24.09166666,24.24166666
2018/6/1 20:00,27.19999999,26.98333333,26.59166666,24.90833333,26.51666666,24.38333333,25.3,24.66666666,26.71666666,25.90833333,25.3,25.175,25.04999999,26.24166666,26.74999999,26.68333333,25.29166666,26.22499999,27.98333333,24.13333333,24.25833333
2018/6/1 21:00,27.23333333,27.25833333,26.825,24.86666666,26.825,24.35,25.51666666,24.21666666,26.975,26.02499999,25.65833333,25.275,25.20833333,26.4,26.89166666,26.64166666,25.25,26.04999999,27.89166666,24.16666666,24.40833333
2018/6/1 22:00,27.26666666,27.23333333,26.66666666,24.97499999,26.76666666,24.41666666,25.6,24.26666666,26.975,25.9,25.975,25.2,25.25833333,26.625,26.99166666,26.48333333,25.3,25.85833333,27.56666666,24.10833333,24.45
2018/6/1 23:00,27.45,27.36666666,26.84166666,25.425,26.84166666,25.08333333,25.95,25.72499999,27.075,26.325,26.29166666,26.08333333,25.95,26.95833333,27.11666666,26.63333333,26.24166666,26.41666666,27.70833333,24.89166666,24.95833333
2018/6/2 0:00,27.83333333,27.93333333,27.39166666,26.79166666,27.69166666,26.325,26.74166666,27.68333333,27.70833333,27.08333333,27.075,27.56666666,27.19166666,27.96666666,27.84166666,26.84999999,27.39166666,27.85,28.425,25.375,25.53333333
2018/6/2 1:00,27.63333333,28.16666666,27.65,26.95833333,27.89166666,25.48333333,26.99166666,27.575,27.875,27.325,26.94166666,27.89166666,27.39166666,28.15833333,28.075,26.89166666,27.72499999,28.16666666,28.575,25.31666666,25.375
2018/6/2 2:00,27.6,28.3,27.82727272,26.53636363,27.98181818,25.3,27.07272727,27.4090909,27.98181818,27.49090909,26.8,27.97272727,27.49090909,28.27272727,28.24545454,26.98181818,27.91818181,28.33636363,28.74545454,26.66363636,25.71818181
2018/6/2 3:00,27.6,28.39166666,27.91666666,26.40833333,28,25.3,27.13333333,27.375,28.06666666,27.61666666,26.79166666,28.01666666,27.59166666,28.38333333,28.33333333,27.075,27.99166666,28.39166666,28.875,27.00833333,25.8
2018/6/2 4:00,27.6,28.55833333,27.99166666,26.45,28.05,25.35833333,27.22499999,27.31666666,28.1,27.69999999,26.76666666,28.01666666,27.675,28.47499999,28.39999999,27.125,28.08333333,28.39999999,28.89999999,26.88333333,25.8
2018/6/2 5:00,27.59166666,28.58333333,28,26.49166666,28.05833333,25.4,27.26666666,27.3,28.1,27.69999999,26.8,28,27.66666666,28.48333333,28.39999999,27.19999999,28.075,28.39166666,28.89999999,26.8,25.8
